data;regione;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati;nuovi_casi;nuovi_tamponi;nuovi_deceduti;nuovi_dimessi_guariti;nuovi_terapia_intensiva
2020-05-06;Puglia;365;36;401;2502;2903;-36;855;438;4196;70944;68760,0;26,0;1816,0;5,0;57,0;-3,0
2020-05-07;Puglia;355;35;390;2410;2800;-103;1004;441;4245;72796;51638,0;49,0;1852,0;3,0;149,0;-1,0
2020-05-08;Puglia;349;33;382;2351;2733;-67;1080;443;4256;74724;53194,0;11,0;1928,0;2,0;76,0;-2,0
2020-05-09;Puglia;344;33;377;2352;2729;-4;1114;443;4286;76643;54181,0;30,0;1919,0;0,0;34,0;0,0
2020-05-10;Puglia;343;34;377;2292;2669;-60;1196;448;4313;78399;54781,0;27,0;1756,0;5,0;82,0;1,0
2020-02-24;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;1,0;0,0;0,0;0,0
2020-02-25;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;0,0;0,0;0,0;0,0
2020-02-26;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;0,0;0,0;0,0;0,0
2020-02-27;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;0,0;0,0;0,0;0,0
2020-02-28;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;0,0;0,0;0,0;0,0
2020-02-29;Sardegna;0;0;0;0;0;0;0;0;0;1;;0,0;0,0;0,0;0,0;0,0
2020-03-01;Sardegna;0;0;0;0;0;0;0;0;0;29;;0,0;28,0;0,0;0,0;0,0
2020-03-02;Sardegna;0;0;0;0;0;0;0;0;0;29;;0,0;0,0;0,0;0,0;0,0
2020-03-03;Sardegna;1;0;1;0;1;1;0;0;1;29;;1,0;0,0;0,0;0,0;0,0
2020-03-04;Sardegna;1;0;1;1;2;1;0;0;2;42;;1,0;13,0;0,0;0,0;0,0
2020-03-05;Sardegna;2;0;2;0;2;0;0;0;2;50;;0,0;8,0;0,0;0,0;0,0
2020-03-06;Sardegna;2;0;2;3;5;3;0;0;5;99;;3,0;49,0;0,0;0,0;0,0
2020-03-07;Sardegna;2;0;2;3;5;0;0;0;5;99;;0,0;0,0;0,0;0,0;0,0
2020-03-08;Sardegna;5;0;5;6;11;6;0;0;11;149;;6,0;50,0;0,0;0,0;0,0
2020-03-09;Sardegna;8;0;8;11;19;8;0;0;19;185;;8,0;36,0;0,0;0,0;0,0
2020-03-10;Sardegna;9;0;9;11;20;1;0;0;20;204;;1,0;19,0;0,0;0,0;0,0
2020-03-11;Sardegna;10;0;10;27;37;17;0;0;37;283;;17,0;79,0;0,0;0,0;0,0
2020-03-12;Sardegna;12;0;12;27;39;2;0;0;39;302;;2,0;19,0;0,0;0,0;0,0
2020-03-13;Sardegna;12;0;12;31;43;4;0;0;43;504;;4,0;202,0;0,0;0,0;0,0
2020-03-14;Sardegna;14;0;14;33;47;4;0;0;47;530;;4,0;26,0;0,0;0,0;0,0
2020-03-15;Sardegna;16;0;16;59;75;28;0;2;77;613;;30,0;83,0;2,0;0,0;0,0
2020-03-16;Sardegna;39;0;39;66;105;30;0;2;107;797;;30,0;184,0;0,0;0,0;0,0
2020-03-17;Sardegna;36;4;40;75;115;10;0;2;117;1003;;10,0;206,0;0,0;0,0;4,0
2020-03-18;Sardegna;42;7;49;83;132;17;0;2;134;1135;;17,0;132,0;0,0;0,0;3,0
2020-03-19;Sardegna;43;9;52;152;204;72;0;2;206;1334;;72,0;199,0;0,0;0,0;2,0
2020-03-20;Sardegna;56;15;71;217;288;84;3;2;293;1912;;87,0;578,0;0,0;3,0;6,0
2020-03-21;Sardegna;65;16;81;240;321;33;5;4;330;2297;;37,0;385,0;2,0;2,0;1,0
2020-03-22;Sardegna;67;16;83;244;327;6;5;7;339;2402;;9,0;105,0;3,0;0,0;0,0
2020-03-23;Sardegna;76;18;94;249;343;16;5;11;359;2568;;20,0;166,0;4,0;0,0;2,0
2020-03-24;Sardegna;80;19;99;296;395;52;11;15;421;2859;;62,0;291,0;4,0;6,0;1,0
2020-03-25;Sardegna;82;19;101;311;412;17;12;18;442;3019;;21,0;160,0;3,0;1,0;0,0
2020-03-26;Sardegna;92;20;112;350;462;50;13;19;494;3461;;52,0;442,0;1,0;1,0;1,0
2020-03-27;Sardegna;93;19;112;384;496;34;13;21;530;3801;;36,0;340,0;2,0;0,0;-1,0
2020-03-28;Sardegna;95;22;117;452;569;73;29;26;624;4225;;94,0;424,0;5,0;16,0;3,0
2020-03-29;Sardegna;105;23;128;454;582;13;29;27;638;4598;;14,0;373,0;1,0;0,0;1,0
2020-03-30;Sardegna;113;24;137;485;622;40;32;28;682;4993;;44,0;395,0;1,0;3,0;1,0
2020-03-31;Sardegna;113;28;141;516;657;35;34;31;722;5257;;40,0;264,0;3,0;2,0;4,0
2020-04-01;Sardegna;119;27;146;529;675;18;36;34;745;5501;;23,0;244,0;3,0;2,0;-1,0
2020-04-02;Sardegna;117;24;141;577;718;43;36;40;794;5970;;49,0;469,0;6,0;0,0;-3,0
2020-04-03;Sardegna;122;24;146;598;744;26;40;41;825;6478;;31,0;508,0;1,0;4,0;0,0
2020-04-04;Sardegna;123;24;147;642;789;45;44;41;874;6789;;49,0;311,0;0,0;4,0;0,0
2020-04-05;Sardegna;126;25;151;664;815;26;49;43;907;7157;;33,0;368,0;2,0;5,0;1,0
2020-04-06;Sardegna;123;26;149;670;819;4;56;47;922;7521;;15,0;364,0;4,0;7,0;1,0
2020-04-07;Sardegna;122;26;148;673;821;2;62;52;935;7680;;13,0;159,0;5,0;6,0;0,0
2020-04-08;Sardegna;112;31;143;697;840;19;76;59;975;8493;;40,0;813,0;7,0;14,0;5,0
2020-04-09;Sardegna;106;25;131;745;876;36;86;64;1026;8918;;51,0;425,0;5,0;10,0;-6,0
2020-04-10;Sardegna;107;26;133;743;876;0;118;69;1063;9444;;37,0;526,0;5,0;32,0;1,0
2020-04-11;Sardegna;113;24;137;751;888;12;130;73;1091;10120;;28,0;676,0;4,0;12,0;-2,0
2020-04-12;Sardegna;109;26;135;768;903;15;137;73;1113;10663;;22,0;543,0;0,0;7,0;2,0
2020-04-13;Sardegna;107;27;134;780;914;11;139;75;1128;11010;;15,0;347,0;2,0;2,0;1,0
2020-04-14;Sardegna;107;24;131;769;900;-14;158;80;1138;11893;;10,0;883,0;5,0;19,0;-3,0
2020-04-15;Sardegna;107;26;133;737;870;-30;208;83;1161;12395;;23,0;502,0;3,0;50,0;2,0
2020-04-16;Sardegna;109;24;133;732;865;-5;214;85;1164;12796;;3,0;401,0;2,0;6,0;-2,0
2020-04-17;Sardegna;113;23;136;736;872;7;220;86;1178;13304;;14,0;508,0;1,0;6,0;-1,0
2020-04-18;Sardegna;112;23;135;746;881;9;231;86;1198;14087;;20,0;783,0;0,0;11,0;0,0
2020-04-19;Sardegna;117;22;139;725;864;-17;265;86;1215;14859;13760,0;17,0;772,0;0,0;34,0;-1,0
2020-04-20;Sardegna;115;21;136;718;854;-10;288;86;1228;15328;14160,0;13,0;469,0;0,0;23,0;-1,0
2020-04-21;Sardegna;112;21;133;704;837;-17;306;93;1236;15886;14526,0;8,0;558,0;7,0;18,0;0,0
2020-04-22;Sardegna;97;20;117;716;833;-4;318;96;1247;16886;15354,0;11,0;1000,0;3,0;12,0;-1,0
2020-04-23;Sardegna;90;20;110;707;817;-16;339;98;1254;17844;16094,0;7,0;958,0;2,0;21,0;0,0
2020-04-24;Sardegna;95;19;114;690;804;-13;351;102;1257;19889;18050,0;3,0;2045,0;4,0;12,0;-1,0
2020-04-25;Sardegna;96;18;114;680;794;-10;374;103;1271;20351;18480,0;14,0;462,0;1,0;23,0;-1,0
2020-04-26;Sardegna;95;20;115;668;783;-11;388;109;1280;21101;19162,0;9,0;750,0;6,0;14,0;2,0
2020-04-27;Sardegna;97;19;116;660;776;-7;398;109;1283;21395;19424,0;3,0;294,0;0,0;10,0;-1,0
2020-04-28;Sardegna;96;18;114;658;772;-4;404;109;1285;22116;20053,0;2,0;721,0;0,0;6,0;-1,0
2020-04-29;Sardegna;87;17;104;657;761;-11;413;116;1290;23299;21071,0;5,0;1183,0;7,0;9,0;-1,0
2020-04-30;Sardegna;87;16;103;641;744;-17;435;116;1295;24754;22358,0;5,0;1455,0;0,0;22,0;-1,0
2020-05-01;Sardegna;84;12;96;648;744;0;452;117;1313;26242;23442,0;18,0;1488,0;1,0;17,0;-4,0
2020-05-02;Sardegna;86;13;99;631;730;-14;466;119;1315;26990;24065,0;2,0;748,0;2,0;14,0;1,0
2020-05-03;Sardegna;92;10;102;587;689;-41;511;119;1319;27737;24662,0;4,0;747,0;0,0;45,0;-3,0
2020-05-04;Sardegna;91;9;100;553;653;-36;545;119;1317;28052;24926,0;-2,0;315,0;0,0;34,0;-1,0
2020-05-05;Sardegna;94;9;103;539;642;-11;557;119;1318;28867;25631,0;1,0;815,0;0,0;12,0;0,0
2020-05-06;Sardegna;91;11;102;521;623;-19;577;119;1319;29966;26598,0;1,0;1099,0;0,0;20,0;2,0
2020-05-07;Sardegna;90;9;99;484;583;-40;622;119;1324;31064;27540,0;5,0;1098,0;0,0;45,0;-2,0
2020-05-08;Sardegna;90;10;100;453;553;-30;658;119;1330;32219;28519,0;6,0;1155,0;0,0;36,0;1,0
2020-05-09;Sardegna;87;11;98;452;550;-3;665;119;1334;33330;29503,0;4,0;1111,0;0,0;7,0;1,0
2020-05-10;Sardegna;83;10;93;422;515;-35;705;120;1340;34046;30086,0;6,0;716,0;1,0;40,0;-1,0
2020-02-24;Sicilia;0;0;0;0;0;0;0;0;0;5;;0,0;5,0;0,0;0,0;0,0
2020-02-25;Sicilia;1;0;1;2;3;3;0;0;3;5;;3,0;0,0;0,0;0,0;0,0
2020-02-26;Sicilia;1;0;1;2;3;0;0;0;3;5;;0,0;0,0;0,0;0,0;0,0
2020-02-27;Sicilia;1;0;1;1;2;-1;2;0;4;5;;1,0;0,0;0,0;2,0;0,0
2020-02-28;Sicilia;1;0;1;1;2;0;2;0;4;5;;0,0;0,0;0,0;0,0;0,0
2020-02-29;Sicilia;1;0;1;1;2;0;2;0;4;6;;0,0;1,0;0,0;0,0;0,0
2020-03-01;Sicilia;1;0;1;6;7;5;2;0;9;291;;5,0;285,0;0,0;0,0;0,0
2020-03-02;Sicilia;2;0;2;3;5;-2;2;0;7;307;;-2,0;16,0;0,0;0,0;0,0
2020-03-03;Sicilia;2;0;2;3;5;0;2;0;7;307;;0,0;0,0;0,0;0,0;0,0
2020-03-04;Sicilia;5;0;5;11;16;11;2;0;18;367;;11,0;60,0;0,0;0,0;0,0
2020-03-05;Sicilia;5;0;5;11;16;0;2;0;18;367;;0,0;0,0;0,0;0,0;0,0
2020-03-06;Sicilia;7;0;7;15;22;6;2;0;24;367;;6,0;0,0;0,0;0,0;0,0
2020-03-07;Sicilia;8;0;8;25;33;11;2;0;35;643;;11,0;276,0;0,0;0,0;0,0
2020-03-08;Sicilia;18;0;18;33;51;18;2;0;53;791;;18,0;148,0;0,0;0,0;0,0
2020-03-09;Sicilia;19;0;19;33;52;1;2;0;54;836;;1,0;45,0;0,0;0,0;0,0
2020-03-10;Sicilia;17;2;19;41;60;8;2;0;62;955;;8,0;119,0;0,0;0,0;2,0
2020-03-11;Sicilia;23;1;24;57;81;21;2;0;83;1194;;21,0;239,0;0,0;0,0;-1,0
2020-03-12;Sicilia;28;5;33;78;111;30;2;2;115;1477;;32,0;283,0;2,0;0,0;4,0
2020-03-13;Sicilia;37;7;44;82;126;15;2;2;130;1950;;15,0;473,0;0,0;0,0;2,0
2020-03-14;Sicilia;42;11;53;97;150;24;4;2;156;2100;;26,0;150,0;0,0;2,0;4,0
2020-03-15;Sicilia;56;15;71;108;179;29;7;2;188;2452;;32,0;352,0;0,0;3,0;4,0
2020-03-16;Sicilia;75;20;95;108;203;24;8;2;213;2653;;25,0;201,0;0,0;1,0;5,0
2020-03-17;Sicilia;86;28;114;112;226;23;8;3;237;2916;;24,0;263,0;1,0;0,0;8,0
2020-03-18;Sicilia;100;29;129;138;267;41;12;3;282;3294;;45,0;378,0;0,0;4,0;1,0
2020-03-19;Sicilia;143;36;179;142;321;54;15;4;340;3961;;58,0;667,0;1,0;3,0;7,0
2020-03-20;Sicilia;168;42;210;169;379;58;25;4;408;4468;;68,0;507,0;0,0;10,0;6,0
2020-03-21;Sicilia;206;48;254;204;458;79;26;6;490;4883;;82,0;415,0;2,0;1,0;6,0
2020-03-22;Sicilia;220;55;275;321;596;138;26;8;630;5580;;140,0;697,0;2,0;0,0;7,0
2020-03-23;Sicilia;250;60;310;371;681;85;27;13;721;6375;;91,0;795,0;5,0;1,0;5,0
2020-03-24;Sicilia;250;60;310;489;799;118;27;20;846;7170;;125,0;795,0;7,0;0,0;0,0
2020-03-25;Sicilia;259;80;339;597;936;137;33;25;994;8312;;148,0;1142,0;5,0;6,0;20,0
2020-03-26;Sicilia;346;68;414;681;1095;159;36;33;1164;9658;;170,0;1346,0;8,0;3,0;-12,0
2020-03-27;Sicilia;425;75;500;658;1158;63;53;39;1250;11079;;86,0;1421,0;6,0;17,0;7,0
2020-03-28;Sicilia;441;71;512;730;1242;84;60;57;1359;13096;;109,0;2017,0;18,0;7,0;-4,0
2020-03-29;Sicilia;451;71;522;808;1330;88;65;65;1460;13814;;101,0;718,0;8,0;5,0;0,0
2020-03-30;Sicilia;484;75;559;849;1408;78;71;76;1555;14758;;95,0;944,0;11,0;6,0;4,0
2020-03-31;Sicilia;503;72;575;917;1492;84;74;81;1647;15634;;92,0;876,0;5,0;3,0;-3,0
2020-04-01;Sicilia;496;72;568;976;1544;52;86;88;1718;16836;;71,0;1202,0;7,0;12,0;0,0
2020-04-02;Sicilia;503;73;576;1030;1606;62;92;93;1791;17833;;73,0;997,0;5,0;6,0;1,0
2020-04-03;Sicilia;535;73;608;1056;1664;58;94;101;1859;18686;;68,0;853,0;8,0;2,0;0,0
2020-04-04;Sicilia;553;74;627;1099;1726;62;95;111;1932;19896;;73,0;1210,0;10,0;1,0;1,0
2020-04-05;Sicilia;556;76;632;1142;1774;48;104;116;1994;21904;;62,0;2008,0;5,0;9,0;2,0
2020-04-06;Sicilia;563;74;637;1178;1815;41;108;123;2046;23464;;52,0;1560,0;7,0;4,0;-2,0
2020-04-07;Sicilia;562;73;635;1224;1859;44;113;125;2097;24857;;51,0;1393,0;2,0;5,0;-1,0
2020-04-08;Sicilia;563;65;628;1265;1893;34;133;133;2159;27438;;62,0;2581,0;8,0;20,0;-8,0
2020-04-09;Sicilia;566;63;629;1313;1942;49;152;138;2232;28742;;73,0;1304,0;5,0;19,0;-2,0
2020-04-10;Sicilia;568;62;630;1337;1967;25;187;148;2302;31156;;70,0;2414,0;10,0;35,0;-1,0
2020-04-11;Sicilia;562;58;620;1381;2001;34;209;154;2364;33787;;62,0;2631,0;6,0;22,0;-4,0
2020-04-12;Sicilia;552;53;605;1425;2030;29;223;163;2416;36098;;52,0;2311,0;9,0;14,0;-5,0
2020-04-13;Sicilia;554;51;605;1445;2050;20;237;171;2458;37311;;42,0;1213,0;8,0;14,0;-2,0
2020-04-14;Sicilia;552;53;605;1466;2071;21;255;175;2501;37877;;43,0;566,0;4,0;18,0;2,0
2020-04-15;Sicilia;541;49;590;1491;2081;10;273;181;2535;39867;;34,0;1990,0;6,0;18,0;-4,0
2020-04-16;Sicilia;525;48;573;1535;2108;27;284;187;2579;42405;;44,0;2538,0;6,0;11,0;-1,0
2020-04-17;Sicilia;521;46;567;1572;2139;31;296;190;2625;45172;;46,0;2767,0;3,0;12,0;-2,0
2020-04-18;Sicilia;526;42;568;1603;2171;32;305;196;2672;47715;;47,0;2543,0;6,0;9,0;-4,0
2020-04-19;Sicilia;522;41;563;1639;2202;31;315;200;2717;49772;49772,0;45,0;2057,0;4,0;10,0;-1,0
2020-04-20;Sicilia;526;39;565;1645;2210;8;346;203;2759;51373;51373,0;42,0;1601,0;3,0;31,0;-2,0
2020-04-21;Sicilia;514;37;551;1708;2259;49;370;206;2835;55093;55093,0;76,0;3720,0;3,0;24,0;-2,0
2020-04-22;Sicilia;500;35;535;1752;2287;28;388;208;2883;58732;58732,0;48,0;3639,0;2,0;18,0;-2,0
2020-04-23;Sicilia;476;34;510;1791;2301;14;412;213;2926;62150;62150,0;43,0;3418,0;5,0;24,0;-1,0
2020-04-24;Sicilia;461;32;493;1827;2320;19;443;218;2981;65165;63626,0;55,0;3015,0;5,0;31,0;-2,0
2020-04-25;Sicilia;452;33;485;1787;2272;-48;524;224;3020;68251;64892,0;39,0;3086,0;6,0;81,0;1,0
2020-04-26;Sicilia;445;33;478;1629;2107;-165;720;228;3055;70104;65689,0;35,0;1853,0;4,0;196,0;0,0
2020-04-27;Sicilia;440;35;475;1648;2123;16;731;231;3085;70650;66749,0;30,0;546,0;3,0;11,0;2,0
2020-04-28;Sicilia;428;34;462;1681;2143;20;745;232;3120;73008;68729,0;35,0;2358,0;1,0;14,0;-1,0
2020-04-29;Sicilia;415;34;449;1696;2145;2;763;232;3140;75360;71301,0;20,0;2352,0;0,0;18,0;0,0
2020-04-30;Sicilia;408;33;441;1716;2157;12;774;235;3166;79669;74541,0;26,0;4309,0;3,0;11,0;-1,0
2020-05-01;Sicilia;399;30;429;1742;2171;14;786;237;3194;82860;77490,0;28,0;3191,0;2,0;12,0;-3,0
2020-05-02;Sicilia;396;30;426;1760;2186;15;787;240;3213;84352;77590,0;19,0;1492,0;3,0;1,0;0,0
2020-05-03;Sicilia;383;29;412;1791;2203;17;795;242;3240;85955;78409,0;27,0;1603,0;2,0;8,0;-1,0
2020-05-04;Sicilia;376;27;403;1799;2202;-1;809;244;3255;87166;79336,0;15,0;1211,0;2,0;14,0;-2,0
2020-05-05;Sicilia;367;26;393;1809;2202;0;818;247;3267;91306;82079,0;12,0;4140,0;3,0;9,0;-1,0
2020-05-06;Sicilia;359;25;384;1817;2201;-1;830;250;3281;92999;83908,0;14,0;1693,0;3,0;12,0;-1,0
2020-05-07;Sicilia;349;21;370;1757;2127;-74;910;251;3288;95695;85674,0;7,0;2696,0;1,0;80,0;-4,0
2020-05-08;Sicilia;310;19;329;1798;2127;0;921;253;3301;98711;88497,0;13,0;3016,0;2,0;11,0;-2,0
2020-05-09;Sicilia;277;17;294;1786;2080;-47;977;256;3313;101548;90885,0;12,0;2837,0;3,0;56,0;-2,0
2020-05-10;Sicilia;273;16;289;1780;2069;-11;1002;256;3327;102403;91748,0;14,0;855,0;0,0;25,0;-1,0
2020-02-24;Toscana;0;0;0;0;0;0;0;0;0;140;;0,0;140,0;0,0;0,0;0,0
2020-02-25;Toscana;2;0;2;0;2;2;0;0;2;296;;2,0;156,0;0,0;0,0;0,0
2020-02-26;Toscana;2;0;2;0;2;0;0;0;2;363;;0,0;67,0;0,0;0,0;0,0
2020-02-27;Toscana;2;0;2;0;2;0;0;0;2;410;;0,0;47,0;0,0;0,0;0,0
2020-02-28;Toscana;5;0;5;2;7;5;1;0;8;437;;6,0;27,0;0,0;1,0;0,0
2020-02-29;Toscana;7;0;7;3;10;3;1;0;11;531;;3,0;94,0;0,0;0,0;0,0
2020-03-01;Toscana;7;0;7;5;12;2;1;0;13;572;;2,0;41,0;0,0;0,0;0,0
2020-03-02;Toscana;7;0;7;5;12;0;1;0;13;613;;0,0;41,0;0,0;0,0;0,0
2020-03-03;Toscana;10;0;10;8;18;6;1;0;19;697;;6,0;84,0;0,0;0,0;0,0
2020-03-04;Toscana;15;2;17;20;37;19;1;0;38;776;;19,0;79,0;0,0;0,0;2,0
2020-03-05;Toscana;26;3;29;31;60;23;1;0;61;776;;23,0;0,0;0,0;0,0;1,0
2020-03-06;Toscana;35;5;40;38;78;18;1;0;79;1097;;18,0;321,0;0,0;0,0;2,0
2020-03-07;Toscana;54;7;61;51;112;34;1;0;113;1331;;34,0;234,0;0,0;0,0;2,0
2020-03-08;Toscana;91;7;98;67;165;53;1;0;166;1618;;53,0;287,0;0,0;0,0;0,0
2020-03-09;Toscana;107;9;116;90;206;41;1;1;208;2018;;42,0;400,0;1,0;0,0;2,0
2020-03-10;Toscana;91;40;131;129;260;54;3;1;264;2573;;56,0;555,0;0,0;2,0;31,0
2020-03-11;Toscana;87;54;141;173;314;54;5;1;320;2804;;56,0;231,0;0,0;2,0;14,0
2020-03-12;Toscana;100;59;159;193;352;38;7;5;364;3165;;44,0;361,0;4,0;2,0;5,0
2020-03-13;Toscana;134;77;211;244;455;103;10;5;470;4049;;106,0;884,0;0,0;3,0;18,0
2020-03-14;Toscana;160;87;247;367;614;159;10;6;630;4595;;160,0;546,0;1,0;0,0;10,0
2020-03-15;Toscana;175;107;282;481;763;149;10;8;781;5132;;151,0;537,0;2,0;0,0;20,0
2020-03-16;Toscana;175;107;282;559;841;78;11;14;866;5910;;85,0;778,0;6,0;1,0;0,0
2020-03-17;Toscana;329;143;472;552;1024;183;12;17;1053;6727;;187,0;817,0;3,0;1,0;36,0
2020-03-18;Toscana;427;160;587;704;1291;267;17;22;1330;7606;;277,0;879,0;5,0;5,0;17,0
2020-03-19;Toscana;501;178;679;743;1422;131;22;38;1482;8873;;152,0;1267,0;16,0;5,0;18,0
2020-03-20;Toscana;601;189;790;923;1713;291;33;47;1793;10405;;311,0;1532,0;9,0;11,0;11,0
2020-03-21;Toscana;664;202;866;1039;1905;192;35;72;2012;11909;;219,0;1504,0;25,0;2,0;13,0
2020-03-22;Toscana;706;215;921;1223;2144;239;42;91;2277;13264;;265,0;1355,0;19,0;7,0;13,0
2020-03-23;Toscana;838;238;1076;1225;2301;157;51;109;2461;13851;;184,0;587,0;18,0;9,0;23,0
2020-03-24;Toscana;918;244;1162;1357;2519;218;51;129;2699;15701;;238,0;1850,0;20,0;0,0;6,0
2020-03-25;Toscana;999;251;1250;1526;2776;257;54;142;2972;17868;;273,0;2167,0;13,0;3,0;7,0
2020-03-26;Toscana;1037;259;1296;1677;2973;197;95;158;3226;20952;;254,0;3084,0;16,0;41,0;8,0
2020-03-27;Toscana;1053;274;1327;1843;3170;197;103;177;3450;23746;;224,0;2794,0;19,0;8,0;15,0
2020-03-28;Toscana;1093;277;1370;2141;3511;341;108;198;3817;25613;;367,0;1867,0;21,0;5,0;3,0
2020-03-29;Toscana;1111;275;1386;2400;3786;275;121;215;4122;27579;;305,0;1966,0;17,0;13,0;-2,0
2020-03-30;Toscana;1116;279;1395;2655;4050;264;131;231;4412;30099;;290,0;2520,0;16,0;10,0;4,0
2020-03-31;Toscana;1120;293;1413;2813;4226;176;138;244;4608;33165;;196,0;3066,0;13,0;7,0;14,0
2020-04-01;Toscana;1120;297;1417;3015;4432;206;182;253;4867;36575;;259,0;3410,0;9,0;44,0;4,0
2020-04-02;Toscana;1135;295;1430;3359;4789;357;216;268;5273;40724;;406,0;4149,0;15,0;34,0;-2,0
2020-04-03;Toscana;1149;288;1437;3472;4909;120;300;290;5499;44460;;226,0;3736,0;22,0;84,0;-7,0
2020-04-04;Toscana;1129;286;1415;3639;5054;145;310;307;5671;47886;;172,0;3426,0;17,0;10,0;-2,0
2020-04-05;Toscana;1111;276;1387;3798;5185;131;337;325;5847;51006;;176,0;3120,0;18,0;27,0;-10,0
2020-04-06;Toscana;1116;279;1395;3906;5301;116;350;350;6001;52849;;154,0;1843,0;25,0;13,0;3,0
2020-04-07;Toscana;1087;263;1350;4077;5427;126;377;369;6173;56651;;172,0;3802,0;19,0;27,0;-16,0
2020-04-08;Toscana;1066;260;1326;4231;5557;130;430;392;6379;60985;;206,0;4334,0;23,0;53,0;-3,0
2020-04-09;Toscana;1038;256;1294;4409;5703;146;441;408;6552;65461;;173,0;4476,0;16,0;11,0;-4,0
2020-04-10;Toscana;1011;256;1267;4555;5822;119;451;454;6727;72001;;175,0;6540,0;46,0;10,0;0,0
2020-04-11;Toscana;997;237;1234;4758;5992;170;499;467;6958;75756;;231,0;3755,0;13,0;48,0;-19,0
2020-04-12;Toscana;983;238;1221;4941;6162;170;578;495;7235;78640;;277,0;2884,0;28,0;79,0;1,0
2020-04-13;Toscana;992;225;1217;5040;6257;95;615;518;7390;80889;;155,0;2249,0;23,0;37,0;-13,0
2020-04-14;Toscana;1002;225;1227;5125;6352;95;637;538;7527;82269;;137,0;1380,0;20,0;22,0;0,0
2020-04-15;Toscana;977;216;1193;5224;6417;65;693;556;7666;86348;;139,0;4079,0;18,0;56,0;-9,0
2020-04-16;Toscana;940;213;1153;5460;6613;196;745;585;7943;91651;;277,0;5303,0;29,0;52,0;-3,0
2020-04-17;Toscana;898;207;1105;5478;6583;-30;925;602;8110;96231;;167,0;4580,0;17,0;180,0;-6,0
2020-04-18;Toscana;883;198;1081;5389;6470;-113;1149;618;8237;99903;;127,0;3672,0;16,0;224,0;-9,0
2020-04-19;Toscana;852;192;1044;5452;6496;26;1239;637;8372;103975;84620,0;135,0;4072,0;19,0;90,0;-6,0
2020-04-20;Toscana;850;182;1032;5536;6568;72;1272;667;8507;105857;85946,0;135,0;1882,0;30,0;33,0;-10,0
2020-04-21;Toscana;833;171;1004;5618;6622;54;1295;686;8603;109925;87717,0;96,0;4068,0;19,0;23,0;-11,0
2020-04-22;Toscana;820;174;994;5173;6167;-455;1828;705;8700;114100;91747,0;97,0;4175,0;19,0;533,0;3,0
2020-04-23;Toscana;791;168;959;5212;6171;4;1886;723;8780;118177;94426,0;80,0;4077,0;18,0;58,0;-6,0
2020-04-24;Toscana;738;159;897;5236;6133;-38;2002;742;8877;121336;96180,0;97,0;3159,0;19,0;116,0;-9,0
2020-04-25;Toscana;687;166;853;5293;6146;13;2109;760;9015;125495;98753,0;138,0;4159,0;18,0;107,0;7,0
2020-04-26;Toscana;677;158;835;5234;6069;-77;2300;778;9147;127394;99751,0;132,0;1899,0;18,0;191,0;-8,0
2020-04-27;Toscana;671;154;825;5158;5983;-86;2401;795;9179;129048;100869,0;32,0;1654,0;17,0;101,0;-4,0
2020-04-28;Toscana;619;144;763;5133;5896;-87;2524;811;9231;133617;103891,0;52,0;4569,0;16,0;123,0;-10,0
2020-04-29;Toscana;576;139;715;4948;5663;-233;2802;827;9292;137482;106150,0;61,0;3865,0;16,0;278,0;-5,0
2020-04-30;Toscana;546;126;672;4912;5584;-79;2926;842;9352;141849;108596,0;60,0;4367,0;15,0;124,0;-13,0
2020-05-01;Toscana;520;124;644;4729;5373;-211;3218;854;9445;146456;111349,0;93,0;4607,0;12,0;292,0;-2,0
2020-05-02;Toscana;519;118;637;4728;5365;-8;3297;863;9525;148223;112437,0;80,0;1767,0;9,0;79,0;-6,0
2020-05-03;Toscana;513;112;625;4703;5328;-37;3363;872;9563;150914;114354,0;38,0;2691,0;9,0;66,0;-6,0
2020-05-04;Toscana;512;107;619;4660;5279;-49;3441;881;9601;152447;115065,0;38,0;1533,0;9,0;78,0;-5,0
2020-05-05;Toscana;484;111;595;4595;5190;-89;3552;889;9631;157260;118265,0;30,0;4813,0;8,0;111,0;4,0
2020-05-06;Toscana;462;92;554;4534;5088;-102;3670;899;9657;161553;121066,0;26,0;4293,0;10,0;118,0;-19,0
2020-05-07;Toscana;437;91;528;4188;4716;-372;4052;915;9683;166062;124295,0;26,0;4509,0;16,0;382,0;-1,0
2020-05-08;Toscana;399;84;483;4109;4592;-124;4199;930;9721;170296;126752,0;38,0;4234,0;15,0;147,0;-7,0
2020-05-09;Toscana;364;79;443;4005;4448;-144;4360;937;9745;174596;129382,0;24,0;4300,0;7,0;161,0;-5,0
2020-05-10;Toscana;350;78;428;3719;4147;-301;4685;942;9774;178208;131788,0;29,0;3612,0;5,0;325,0;-1,0
